Id,Weekly_Sales
1_20_2013-07-26,4089.6924427380936
1_21_2012-11-02,8091.530983750008
1_21_2012-11-09,8264.582695833335
1_21_2012-11-16,7851.656353333335
1_21_2012-11-23,9189.258921845234
1_21_2012-11-30,8836.380091250001
1_21_2012-12-07,9270.691462083334
1_21_2012-12-14,10382.743927083333
1_21_2012-12-21,12077.999011964284
1_21_2012-12-28,7761.315422757938
1_21_2013-01-04,7275.544839345235
1_21_2013-01-11,6849.944992559524
1_21_2013-01-18,6796.616536607142
1_21_2013-01-25,7013.934744841273
1_21_2013-02-01,8170.125686091271
1_21_2013-02-08,8386.058059821433
1_21_2013-02-15,8739.161689523811
1_21_2013-02-22,8072.282205535719
1_21_2013-03-01,8728.181769404764
1_21_2013-03-08,7760.996579583333
1_21_2013-03-15,7748.763552321425
1_21_2013-03-22,7156.811554851188
1_21_2013-03-29,7811.446345297627
1_21_2013-04-05,8490.032247619041
1_21_2013-04-12,7325.337187450401
1_21_2013-04-19,7056.319064821435
1_21_2013-04-26,7428.090219444446
1_21_2013-05-03,8011.343369087304
1_21_2013-05-10,7518.569081309528
1_21_2013-05-17,6887.016895773807
1_21_2013-05-24,7407.217451726189
1_21_2013-05-31,7560.171976666665
1_21_2013-06-07,7436.074423363094
1_21_2013-06-14,7526.43995029762
1_21_2013-06-21,7811.854503521821
1_21_2013-06-28,7192.426619017851
1_21_2013-07-05,7692.695559136902
1_21_2013-07-12,7389.100877857144
1_21_2013-07-19,7001.158521190479
1_21_2013-07-26,7184.765609880951
1_22_2012-11-02,8184.341216249999
1_22_2012-11-09,7172.650912500004
1_22_2012-11-16,7391.113325357141
1_22_2012-11-23,17501.534124702383
1_22_2012-11-30,12835.608926011904
1_22_2012-12-07,10751.187620992063
1_22_2012-12-14,12030.733982261896
1_22_2012-12-21,17116.00668761906
1_22_2012-12-28,10838.674984226196
1_22_2013-01-04,8148.365054543647
1_22_2013-01-11,8063.6034095833365
1_22_2013-01-18,6569.303140416668
1_22_2013-01-25,6564.763597500001
1_22_2013-02-01,11829.841562470236
1_22_2013-02-08,12370.2087595238
1_22_2013-02-15,12029.484344196426
1_22_2013-02-22,9280.21380535714
1_22_2013-03-01,10307.487372589285
1_22_2013-03-08,9991.46618
1_22_2013-03-15,8497.589269494048
1_22_2013-03-22,7580.676498720237
1_22_2013-03-29,7994.987403749996
1_22_2013-04-05,7123.0058397023795
1_22_2013-04-12,6680.30217360119
1_22_2013-04-19,6463.140700089285
1_22_2013-04-26,6001.099467886905
1_22_2013-05-03,7201.276100952384
1_22_2013-05-10,6433.065636964285
1_22_2013-05-17,5907.971330803572
1_22_2013-05-24,6345.772016607142
1_22_2013-05-31,6549.726496081348
1_22_2013-06-07,6235.183008839286
1_22_2013-06-14,6561.472116636908
1_22_2013-06-21,6418.631915714287
1_22_2013-06-28,6290.71090148809
1_22_2013-07-05,6318.705611160712
1_22_2013-07-12,6185.759265773808
1_22_2013-07-19,6268.790453333333
1_22_2013-07-26,7100.908468392856
1_23_2012-11-02,24058.39052345237
1_23_2012-11-09,21972.95273583332
1_23_2012-11-16,21595.380585624993
1_23_2012-11-23,31206.53432839287
1_23_2012-11-30,28141.83538250001
1_23_2012-12-07,33069.79850041667
1_23_2012-12-14,37750.545485833325
1_23_2012-12-21,59624.61733511908
1_23_2012-12-28,22356.052115714294
1_23_2013-01-04,16964.073060972227
1_23_2013-01-11,17389.577344841266
1_23_2013-01-18,16020.899483055548
1_23_2013-01-25,14444.002931666664
1_23_2013-02-01,22251.013716498008
1_23_2013-02-08,23327.988800238083
1_23_2013-02-15,23304.583611966995
1_23_2013-02-22,19798.772448749998
1_23_2013-03-01,20644.327077202375
1_23_2013-03-08,19957.154725952387
1_23_2013-03-15,19707.34453984128
1_23_2013-03-22,20519.461780744045
1_23_2013-03-29,21782.437140099202
1_23_2013-04-05,21863.41557240079
1_23_2013-04-12,20364.205006160715
1_23_2013-04-19,19995.008919791675
1_23_2013-04-26,18662.756740744044
1_23_2013-05-03,21182.60375405755
1_23_2013-05-10,21149.434311557547
1_23_2013-05-17,19379.21582188492
1_23_2013-05-24,21612.52247476192
1_23_2013-05-31,22984.36186865081
1_23_2013-06-07,23338.52083875542
1_23_2013-06-14,24531.063553571435
1_23_2013-06-21,25861.35065681547
1_23_2013-06-28,23594.20467107142
1_23_2013-07-05,21549.43928592532
1_23_2013-07-12,18890.175451011895
1_23_2013-07-19,18609.162955327374
1_23_2013-07-26,18772.680302371024
1_24_2012-11-02,6938.719060595236
1_24_2012-11-09,6143.6410805952355
1_24_2012-11-16,6000.424211011904
1_24_2012-11-23,11382.817205833333
1_24_2012-11-30,9533.952035416665
1_24_2012-12-07,10838.071900952382
1_24_2012-12-14,11903.809782678563
1_24_2012-12-21,14032.500598154758
1_24_2012-12-28,4560.2998782738105
1_24_2013-01-04,4570.092909880951
1_24_2013-01-11,4121.0345758333315
1_24_2013-01-18,3860.0373408333335
1_24_2013-01-25,4019.1742268452367
1_24_2013-02-01,7477.923262301587
1_24_2013-02-08,7696.657119007933
1_24_2013-02-15,7052.146181160716
1_24_2013-02-22,5744.68835122024
1_24_2013-03-01,6041.246817192461
1_24_2013-03-08,5454.799753571431
1_24_2013-03-15,4594.688509404761
1_24_2013-03-22,5016.124456041669
1_24_2013-03-29,5510.143965922619
1_24_2013-04-05,6124.998079315479
1_24_2013-04-12,5166.006465386903
1_24_2013-04-19,5329.477191517857
1_24_2013-04-26,4536.112173680555
1_24_2013-05-03,5005.068641954366
1_24_2013-05-10,4601.213062767854
1_24_2013-05-17,4505.711827569442
1_24_2013-05-24,4451.410499801585
1_24_2013-05-31,4529.288057152775
1_24_2013-06-07,4283.322451904762
1_24_2013-06-14,3994.394030297616
1_24_2013-06-21,4003.5857535714285
1_24_2013-06-28,3946.435270238093
1_24_2013-07-05,4148.019588293651
1_24_2013-07-12,4101.485449821429
1_24_2013-07-19,4500.821887470237
1_24_2013-07-26,5945.246898263888
1_25_2012-11-02,10982.579605416671
1_25_2012-11-09,10121.678590297619
1_25_2012-11-16,9366.559521666659
1_25_2012-11-23,11127.860291666657
1_25_2012-11-30,10845.84024589285
1_25_2012-12-07,11286.183012499998
1_25_2012-12-14,12006.253833958337
1_25_2012-12-21,14753.870232559522
1_25_2012-12-28,9909.72474880953
1_25_2013-01-04,6956.821509226187
1_25_2013-01-11,6679.7872008928525
1_25_2013-01-18,6177.984304404769
1_25_2013-01-25,6540.467448541668
1_25_2013-02-01,10087.667290932543
1_25_2013-02-08,10811.940346785717
1_25_2013-02-15,10317.967664315474
1_25_2013-02-22,10041.079997023813
1_25_2013-03-01,11270.229315349026
1_25_2013-03-08,11390.030946220235
1_25_2013-03-15,12102.92776136905
1_25_2013-03-22,12663.759718244048
1_25_2013-03-29,13822.741279880942
1_25_2013-04-05,12797.336335327382
1_25_2013-04-12,11845.419610089284
1_25_2013-04-19,10784.31700982142
1_25_2013-04-26,10677.66505119047
1_25_2013-05-03,11581.632189950404
1_25_2013-05-10,10699.32072489087
1_25_2013-05-17,10392.81985196429
1_25_2013-05-24,10447.073905595236
1_25_2013-05-31,11162.87781205357
1_25_2013-06-07,10651.134608422619
1_25_2013-06-14,10484.86503815476
1_25_2013-06-21,10585.906460515866
1_25_2013-06-28,10009.103599583343
1_25_2013-07-05,10216.769641458332
1_25_2013-07-12,8614.22754035714
1_25_2013-07-19,8346.407728541664
1_25_2013-07-26,8109.123731785711
1_26_2012-11-02,8925.880496458336
1_26_2012-11-09,7918.758229702381
1_26_2012-11-16,7449.373544821434
1_26_2012-11-23,10271.642926369057
1_26_2012-11-30,8190.478387083333
1_26_2012-12-07,8567.419445476182
1_26_2012-12-14,10018.81924249999
1_26_2012-12-21,13099.578086726186
1_26_2012-12-28,5520.394910714286
1_26_2013-01-04,4194.679220416667
1_26_2013-01-11,4757.101703333336
1_26_2013-01-18,4608.785112708331
1_26_2013-01-25,5063.483927023807
1_26_2013-02-01,8471.189428829364
1_26_2013-02-08,8838.657165595241
1_26_2013-02-15,8824.297208511905
1_26_2013-02-22,7800.860375238095
1_26_2013-03-01,8184.183912589289
1_26_2013-03-08,7559.8404051091275
1_26_2013-03-15,7401.831475952379
1_26_2013-03-22,6441.7440624107185
1_26_2013-03-29,7284.449679166672
1_26_2013-04-05,7528.674543244044
1_26_2013-04-12,7265.212186934529
1_26_2013-04-19,7054.524420178573
1_26_2013-04-26,6715.232649315479
1_26_2013-05-03,6885.921670753968
1_26_2013-05-10,6234.016282380951
1_26_2013-05-17,6224.104255535714
1_26_2013-05-24,5830.28684092262
1_26_2013-05-31,5979.210843154762
1_26_2013-06-07,5600.927259702378
1_26_2013-06-14,5808.447683888887
1_26_2013-06-21,5730.844751709953
1_26_2013-06-28,5647.887423630957
1_26_2013-07-05,5735.3484776785735
1_26_2013-07-12,5074.296404226188
1_26_2013-07-19,4983.022784821427
1_26_2013-07-26,4768.533339285712
1_27_2012-11-02,1784.1800160416672
1_27_2012-11-09,1719.0753423511899
1_27_2012-11-16,1788.585356250002
1_27_2012-11-23,2041.4623567857159
1_27_2012-11-30,2119.0728132142863
1_27_2012-12-07,2946.077645357146
1_27_2012-12-14,3621.1923279166676
1_27_2012-12-21,4616.869334166666
1_27_2012-12-28,2222.6548324999985
1_27_2013-01-04,1628.7247166666677
1_27_2013-01-11,1606.7455083333332
1_27_2013-01-18,1439.713949583334
1_27_2013-01-25,1221.2912340476196
1_27_2013-02-01,2060.844452996033
1_27_2013-02-08,2124.797797678572
1_27_2013-02-15,2217.4238391964286
1_27_2013-02-22,1655.0660047916667
1_27_2013-03-01,1432.987150952381
1_27_2013-03-08,1336.0029332440477
1_27_2013-03-15,1328.873347946428
1_27_2013-03-22,1249.163214910715
1_27_2013-03-29,1304.8492942261914
1_27_2013-04-05,1201.3154555555557
1_27_2013-04-12,1049.6556196130948
1_27_2013-04-19,1018.0611038194436
1_27_2013-04-26,1032.2757709523803
1_27_2013-05-03,1007.929053948413
1_27_2013-05-10,960.1974521626992
1_27_2013-05-17,933.736177371031
1_27_2013-05-24,880.1900879365074
1_27_2013-05-31,896.683816269841
1_27_2013-06-07,994.9261032142862
1_27_2013-06-14,817.1527200000002
1_27_2013-06-21,870.8817702976191
1_27_2013-06-28,898.3770981547633
1_27_2013-07-05,832.122878353175
1_27_2013-07-12,850.4891833928568
1_27_2013-07-19,954.1817403787884
1_27_2013-07-26,865.343268593074
1_28_2012-11-02,899.4665845238089
1_28_2012-11-09,896.6611706547612
1_28_2012-11-16,807.5264006547611
1_28_2012-11-23,731.5479969642855
1_28_2012-11-30,778.6718416666661
1_28_2012-12-07,900.2888616666664
1_28_2012-12-14,950.1479713690475
1_28_2012-12-21,947.5733400000005
1_28_2012-12-28,722.4699264285715
1_28_2013-01-04,617.0531175000006
1_28_2013-01-11,649.5728883333338
1_28_2013-01-18,692.1235773809528
1_28_2013-01-25,711.8181612500003
1_28_2013-02-01,760.6570377281741
1_28_2013-02-08,830.0205818749998
1_28_2013-02-15,893.2422313392856
1_28_2013-02-22,799.8719611011908
1_28_2013-03-01,758.0409904960316
1_28_2013-03-08,721.8842041468254
1_28_2013-03-15,653.6983048809522
1_28_2013-03-22,589.3340040773808
1_28_2013-03-29,582.694974166667
1_28_2013-04-05,793.5160909325401
1_28_2013-04-12,511.4004421726188
1_28_2013-04-19,606.2573060119048
1_28_2013-04-26,576.2786355059525
1_28_2013-05-03,629.1092245238099
1_28_2013-05-10,557.8660044642854
1_28_2013-05-17,494.69199681547593
1_28_2013-05-24,371.91638819444455
1_28_2013-05-31,391.4781306944445
1_28_2013-06-07,453.56040314484113
1_28_2013-06-14,424.07157635912665
1_28_2013-06-21,409.1014795039682
1_28_2013-06-28,422.96699333333333
1_28_2013-07-05,421.2193612797619
1_28_2013-07-12,381.8001196825399
1_28_2013-07-19,404.1989631547617
1_28_2013-07-26,330.37687142857135
1_29_2012-11-02,4934.648601666667
1_29_2012-11-09,4805.341778333334
1_29_2012-11-16,4842.080661309523
1_29_2012-11-23,5667.357831190477
1_29_2012-11-30,5583.372232261904
1_29_2012-12-07,7236.139177916668
1_29_2012-12-14,8596.907592916663
1_29_2012-12-21,13583.34048333333
1_29_2012-12-28,7073.397933273807
1_29_2013-01-04,4514.791435416667
1_29_2013-01-11,4464.375616250003
1_29_2013-01-18,3875.2694491666657
1_29_2013-01-25,3698.0044389880973
1_29_2013-02-01,6013.451260912697
1_29_2013-02-08,7136.663943095235
1_29_2013-02-15,7321.113968363095
1_29_2013-02-22,5312.900933035717
1_29_2013-03-01,5172.314178482145
1_29_2013-03-08,4550.576114494051
1_29_2013-03-15,4678.3728261706365
1_29_2013-03-22,3885.3569268452384
1_29_2013-03-29,4129.899800922617
1_29_2013-04-05,4249.365795565478
1_29_2013-04-12,3849.0135744642853
1_29_2013-04-19,3912.806320992061
1_29_2013-04-26,3871.6633929761892
1_29_2013-05-03,5171.1439371428605
1_29_2013-05-10,4992.780017738095
1_29_2013-05-17,4037.703163452381
1_29_2013-05-24,3457.64209470238
1_29_2013-05-31,3724.460498313491
1_29_2013-06-07,3932.968715238092
1_29_2013-06-14,3814.462640873014
1_29_2013-06-21,3788.7648493650813
1_29_2013-06-28,4006.508944047622
1_29_2013-07-05,4629.68820220238
1_29_2013-07-12,3956.5461675000015
1_29_2013-07-19,3671.0434795238107
1_29_2013-07-26,3632.955865972224
1_30_2012-11-02,2763.243592023807
1_30_2012-11-09,2693.823275357142
1_30_2012-11-16,2549.486726785716
1_30_2012-11-23,2884.4204142857143
1_30_2012-11-30,2633.2670827380953
1_30_2012-12-07,2555.574870833332
1_30_2012-12-14,2803.6962691666686
1_30_2012-12-21,3277.872919583333
1_30_2012-12-28,2593.172269166666
1_30_2013-01-04,2514.458453214288
1_30_2013-01-11,2351.3392522619056
1_30_2013-01-18,2593.5553927380965
1_30_2013-01-25,2734.295274166667
1_30_2013-02-01,3927.253271349207
1_30_2013-02-08,4494.131018571429
1_30_2013-02-15,4648.23709029762
1_30_2013-02-22,3616.0072112499997
1_30_2013-03-01,4378.315560714287
1_30_2013-03-08,3980.1801742857133
1_30_2013-03-15,3933.30116174603
1_30_2013-03-22,3739.4100805357143
1_30_2013-03-29,3716.3021566071457
1_30_2013-04-05,4160.882739761905
1_30_2013-04-12,4081.1048936309517
1_30_2013-04-19,3834.328411607142
1_30_2013-04-26,3463.0932698809515
1_30_2013-05-03,4387.647626111109
1_30_2013-05-10,3505.397355515872
1_30_2013-05-17,3484.7375886904756
1_30_2013-05-24,3541.820476785714
1_30_2013-05-31,3715.495739920636
1_30_2013-06-07,4001.8680870634944
1_30_2013-06-14,3310.407263898808
1_30_2013-06-21,3284.37765718254
1_30_2013-06-28,3500.621158958336
1_30_2013-07-05,3946.599400535716
1_30_2013-07-12,3524.687324613095
1_30_2013-07-19,3350.7055766666667
1_30_2013-07-26,3012.8704084722203
1_31_2012-11-02,2041.0160158928584
1_31_2012-11-09,1933.100790892857
1_31_2012-11-16,1751.933512500001
1_31_2012-11-23,2080.709618541666
1_31_2012-11-30,2188.393673333333
1_31_2012-12-07,3822.457623690476
1_31_2012-12-14,3888.3448923214282
1_31_2012-12-21,5581.15598813492
1_31_2012-12-28,2289.577177321427
1_31_2013-01-04,2280.300412083331
1_31_2013-01-11,2648.1315304761883
1_31_2013-01-18,2234.4675289880934
1_31_2013-01-25,1824.3060527976197
1_31_2013-02-01,2747.087316884922
1_31_2013-02-08,2576.4390242261916
1_31_2013-02-15,2447.520467916667
1_31_2013-02-22,2288.117100694444
1_31_2013-03-01,2537.3035087797603
1_31_2013-03-08,2140.9818516666655
1_31_2013-03-15,1902.4503617261898
1_31_2013-03-22,2003.522961666666
1_31_2013-03-29,1713.7778374999991
1_31_2013-04-05,1591.1337067857137
1_31_2013-04-12,1567.5600660714288
1_31_2013-04-19,1469.1528138095246
1_31_2013-04-26,1417.8494448214287
1_31_2013-05-03,1696.2758815476182
1_31_2013-05-10,1807.6464378869043
1_31_2013-05-17,1493.4196302380958
1_31_2013-05-24,1384.8824841964297
1_31_2013-05-31,1449.6325439880954
1_31_2013-06-07,1584.538382619046
1_31_2013-06-14,1253.2763035119046
1_31_2013-06-21,1263.1034679166678
1_31_2013-06-28,1273.2400163095238
1_31_2013-07-05,1775.7374911011898
1_31_2013-07-12,2512.976142142856
1_31_2013-07-19,2609.7124932539673
1_31_2013-07-26,3239.960346250001
1_32_2012-11-02,6766.139887738094
1_32_2012-11-09,7415.739571726186
1_32_2012-11-16,6042.592168333331
1_32_2012-11-23,9638.268706309525
1_32_2012-11-30,8789.075628333328
1_32_2012-12-07,12693.803990119051
1_32_2012-12-14,18481.715251785725
1_32_2012-12-21,41613.43368124999
1_32_2012-12-28,12710.056560565468
1_32_2013-01-04,5132.975465773812
1_32_2013-01-11,4693.850708273811
1_32_2013-01-18,4598.317095000006
1_32_2013-01-25,6394.949480833337
1_32_2013-02-01,9423.625731716265
1_32_2013-02-08,13054.478097113091
1_32_2013-02-15,20924.58108243056
1_32_2013-02-22,8488.139288908731
1_32_2013-03-01,8361.672804583333
1_32_2013-03-08,7448.585587440475
1_32_2013-03-15,6755.365738244049
1_32_2013-03-22,6905.862260297621
1_32_2013-03-29,7255.312248214295
1_32_2013-04-05,7784.159793353179
1_32_2013-04-12,6794.549819097222
1_32_2013-04-19,6061.719393095237
1_32_2013-04-26,7215.913756488093
1_32_2013-05-03,9110.143256428566
1_32_2013-05-10,12509.555667827379
1_32_2013-05-17,8701.727342083333
1_32_2013-05-24,7911.172582519845
1_32_2013-05-31,7517.412024811509
1_32_2013-06-07,7220.646931250003
1_32_2013-06-14,6359.164058650795
1_32_2013-06-21,7338.432025357143
1_32_2013-06-28,6290.68059172619
1_32_2013-07-05,7189.79904208333
1_32_2013-07-12,6037.470018432539
1_32_2013-07-19,5920.592286488094
1_32_2013-07-26,5696.08345464286
1_33_2012-11-02,6690.984166488095
1_33_2012-11-09,6242.884180416665
1_33_2012-11-16,5765.956163750001
1_33_2012-11-23,10572.585947440466
1_33_2012-11-30,8710.858165059526
1_33_2012-12-07,10509.35530190476
1_33_2012-12-14,11718.239046279756
1_33_2012-12-21,15204.912029821424
1_33_2012-12-28,4605.585232976192
1_33_2013-01-04,3935.0104035119066
1_33_2013-01-11,3617.350382083334
1_33_2013-01-18,3214.9776167261884
1_33_2013-01-25,3942.5528983928566
1_33_2013-02-01,6870.597195654765
1_33_2013-02-08,7428.30032804564
1_33_2013-02-15,8313.823079424603
1_33_2013-02-22,5264.910184484126
1_33_2013-03-01,5548.426621121029
1_33_2013-03-08,5420.938905833327
1_33_2013-03-15,5756.586950307537
1_33_2013-03-22,4935.104739404764
1_33_2013-03-29,5216.80256547619
1_33_2013-04-05,5804.999703015876
1_33_2013-04-12,4872.023058809523
1_33_2013-04-19,5047.5292055059535
1_33_2013-04-26,4338.788511160716
1_33_2013-05-03,4974.529090892858
1_33_2013-05-10,4657.994377678569
1_33_2013-05-17,4714.475708333335
1_33_2013-05-24,5380.671404642859
1_33_2013-05-31,5419.724443273812
1_33_2013-06-07,4702.906563273809
1_33_2013-06-14,4342.642978710319
1_33_2013-06-21,3953.6271835714288
1_33_2013-06-28,4359.06585199405
1_33_2013-07-05,4360.684348392857
1_33_2013-07-12,4074.8271910019857
1_33_2013-07-19,5394.703769404761
1_33_2013-07-26,6282.550038214284
1_34_2012-11-02,11580.153178869052
1_34_2012-11-09,11372.593089702385
1_34_2012-11-16,10592.31088880952
1_34_2012-11-23,14777.48755684524
1_34_2012-11-30,12860.507618988097
1_34_2012-12-07,12969.38723553572
1_34_2012-12-14,14266.561090595236
1_34_2012-12-21,16228.726726666671
1_34_2012-12-28,11225.91052666667
1_34_2013-01-04,8573.848375297619
1_34_2013-01-11,8282.824391130951
1_34_2013-01-18,7724.592531726194
1_34_2013-01-25,8330.72229964286
1_34_2013-02-01,11981.915831101192
1_34_2013-02-08,13345.644577648807
1_34_2013-02-15,13308.859131825402
1_34_2013-02-22,12338.98302682539
1_34_2013-03-01,13239.739511468251
1_34_2013-03-08,12199.793387420634
1_34_2013-03-15,12935.00699973214
1_34_2013-03-22,12025.99013398809
1_34_2013-03-29,12973.752159880958
1_34_2013-04-05,13327.988810446428
1_34_2013-04-12,13667.786862351193
1_34_2013-04-19,12197.182487678567
1_34_2013-04-26,11776.560085505951
1_34_2013-05-03,14283.27801944445
1_34_2013-05-10,14026.43041476191
1_34_2013-05-17,13468.934004702383
1_34_2013-05-24,13063.872690952387
1_34_2013-05-31,13770.062604017858
1_34_2013-06-07,14483.167461180548
1_34_2013-06-14,12108.346513452381
1_34_2013-06-21,11629.815226547616
1_34_2013-06-28,12111.374511428567
1_34_2013-07-05,12761.886374166666
1_34_2013-07-12,10932.578153482142
1_34_2013-07-19,9661.47227015873
1_34_2013-07-26,9288.310607678573
1_35_2012-11-02,2814.5723063095224
1_35_2012-11-09,2517.951104999999
1_35_2012-11-16,2594.1677871428565
